issues,status,notes,id,category,brand,model,version,powertrain,fuel,year,price_eur,price_source,power_kw,power_cv,consumption_l_100km,consumption_kg_100km,consumption_kwh_100km,battery_kwh,range_wltp_km,emissions_g_km,image_url,source_url,motornet_detail_url
tutto ok,,,motornet_11ff39b46913f2,thermal,Toyota,C-HR 1.8 Hybrid 140 Active FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Active FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Active FWD e-CVT,ibrida_benzina,,36250.0,motornet_prezzo_di_listino,72.0,98.0,4.7,,,,,105.0,assets/cars/motornet/motornet_11ff39b46913f2.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5480,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5480
tutto ok,,,motornet_a6e2885dad2852,thermal,Toyota,C-HR 1.8 Hybrid 140 GR Sport FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 GR Sport FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 GR Sport FWD e-CVT,ibrida_benzina,,43450.0,motornet_prezzo_di_listino,72.0,98.0,4.8,,,,,109.0,assets/cars/motornet/motornet_a6e2885dad2852.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5495,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5495
tutto ok,,,motornet_d1289fe342aed9,thermal,Toyota,C-HR 1.8 Hybrid 140 Lounge FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Lounge FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Lounge FWD e-CVT,ibrida_benzina,,41950.0,motornet_prezzo_di_listino,72.0,98.0,4.8,,,,,110.0,assets/cars/motornet/motornet_d1289fe342aed9.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5484,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5484
tutto ok,,,motornet_c88e8e22b3ef0f,thermal,Toyota,C-HR 1.8 Hybrid 140 Lounge Hero FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Lounge Hero FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Lounge Hero FWD e-CVT,ibrida_benzina,,43450.0,motornet_prezzo_di_listino,72.0,98.0,4.8,,,,,109.0,assets/cars/motornet/motornet_c88e8e22b3ef0f.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5485,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5485
tutto ok,,,motornet_8a8166e82a5f65,thermal,Toyota,C-HR 1.8 Hybrid 140 Trend FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Trend FWD e-CVT,Toyota C-HR 1.8 Hybrid 140 Trend FWD e-CVT,ibrida_benzina,,38950.0,motornet_prezzo_di_listino,72.0,98.0,4.7,,,,,107.0,assets/cars/motornet/motornet_8a8166e82a5f65.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5482,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5482
tutto ok,,,motornet_fb9fa603d84a30,thermal,Toyota,C-HR 2.0 Plug-in Hybrid 220 Active FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Active FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Active FWD e-CVT,ibrida_benzina,,37450.0,motornet_prezzo_di_listino,113.0,154.0,2.1,,,,,47.0,assets/cars/motornet/motornet_fb9fa603d84a30.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5487,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5487
tutto ok,,,motornet_514438b97c2d83,thermal,Toyota,C-HR 2.0 Plug-in Hybrid 220 GR Sport FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 GR Sport FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 GR Sport FWD e-CVT,ibrida_benzina,,44950.0,motornet_prezzo_di_listino,113.0,154.0,2.3,,,,,52.0,assets/cars/motornet/motornet_514438b97c2d83.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5494,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5494
tutto ok,,,motornet_3b2d0f3a60187a,thermal,Toyota,C-HR 2.0 Plug-in Hybrid 220 Lounge FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Lounge FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Lounge FWD e-CVT,ibrida_benzina,,43450.0,motornet_prezzo_di_listino,113.0,154.0,2.3,,,,,52.0,assets/cars/motornet/motornet_3b2d0f3a60187a.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5491,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5491
tutto ok,,,motornet_1826214f5c185d,thermal,Toyota,C-HR 2.0 Plug-in Hybrid 220 Lounge Hero FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Lounge Hero FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Lounge Hero FWD e-CVT,ibrida_benzina,,44950.0,motornet_prezzo_di_listino,113.0,154.0,2.3,,,,,52.0,assets/cars/motornet/motornet_1826214f5c185d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5492,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5492
tutto ok,,,motornet_ffe4830f99c065,thermal,Toyota,C-HR 2.0 Plug-in Hybrid 220 Trend FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Trend FWD e-CVT,Toyota C-HR 2.0 Plug-in Hybrid 220 Trend FWD e-CVT,ibrida_benzina,,40450.0,motornet_prezzo_di_listino,113.0,154.0,2.2,,,,,51.0,assets/cars/motornet/motornet_ffe4830f99c065.jpg,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5489,https://www.motornet.it/auto/scheda-modello/modello/2262/allestimento/TOY5489
tutto ok,,,motornet_69d4e259c5cce4,electric,Toyota,"C-HR+ 57,7 kWh FWD","Toyota C-HR+ 57,7 kWh FWD","Toyota C-HR+ 57,7 kWh FWD",elettrica,,40800.0,motornet_prezzo_di_listino,123.0,,,,13.4,57.7,458.0,,assets/cars/motornet/motornet_69d4e259c5cce4.jpg,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5511,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5511
tutto ok,,,motornet_d3e01cc21508d0,electric,Toyota,"C-HR+ 77,0 kWh Icon FWD","Toyota C-HR+ 77,0 kWh Icon FWD","Toyota C-HR+ 77,0 kWh Icon FWD",elettrica,,43800.0,motornet_prezzo_di_listino,165.0,,,,13.4,77.0,607.0,,assets/cars/motornet/motornet_d3e01cc21508d0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5512,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5512
tutto ok,,,motornet_20cfc8a2fc5af4,electric,Toyota,"C-HR+ 77,0 kWh Premium AWD-i","Toyota C-HR+ 77,0 kWh Premium AWD-i","Toyota C-HR+ 77,0 kWh Premium AWD-i",elettrica,,49800.0,motornet_prezzo_di_listino,252.0,,,,15.5,77.0,507.0,,assets/cars/motornet/motornet_20cfc8a2fc5af4.jpg,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5513,https://www.motornet.it/auto/scheda-modello/modello/2778/allestimento/TOY5513
tutto ok,,,motornet_c3c040d236bf82,thermal,Toyota,Corolla Cross 1.8 Hybrid 140 140cv Corolla Cross FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 140 140cv Corolla Cross FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 140 140cv Corolla Cross FWD e-CVT,ibrida_benzina,,38000.0,motornet_prezzo_di_listino,72.0,98.0,4.9,,,,,112.0,assets/cars/motornet/motornet_c3c040d236bf82.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5470,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5470
tutto ok,,,motornet_e2a01781cddc17,thermal,Toyota,Corolla Cross 1.8 Hybrid 140 140cv Icon FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 140 140cv Icon FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 140 140cv Icon FWD e-CVT,ibrida_benzina,,41000.0,motornet_prezzo_di_listino,72.0,98.0,5.0,,,,,113.0,assets/cars/motornet/motornet_e2a01781cddc17.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5471,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5471
tutto ok,,,motornet_1bb89426e4ca13,thermal,Toyota,Corolla Cross 1.8 Hybrid 200 GR Sport AWD-i e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 GR Sport AWD-i e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 GR Sport AWD-i e-CVT,ibrida_benzina,,48500.0,motornet_prezzo_di_listino,98.0,133.0,5.5,,,,,124.0,assets/cars/motornet/motornet_1bb89426e4ca13.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5475,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5475
tutto ok,,,motornet_0e3fced1813647,thermal,Toyota,Corolla Cross 1.8 Hybrid 200 GR Sport FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 GR Sport FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 GR Sport FWD e-CVT,ibrida_benzina,,46000.0,motornet_prezzo_di_listino,98.0,133.0,5.2,,,,,117.0,assets/cars/motornet/motornet_0e3fced1813647.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5473,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5473
tutto ok,,,motornet_1b44e49d6da004,thermal,Toyota,Corolla Cross 1.8 Hybrid 200 Premium AWD-i e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 Premium AWD-i e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 Premium AWD-i e-CVT,ibrida_benzina,,47500.0,motornet_prezzo_di_listino,98.0,133.0,5.3,,,,,121.0,assets/cars/motornet/motornet_1b44e49d6da004.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5474,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5474
tutto ok,,,motornet_be72aec8bc719d,thermal,Toyota,Corolla Cross 1.8 Hybrid 200 Premium FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 Premium FWD e-CVT,Toyota Corolla Cross 1.8 Hybrid 200 Premium FWD e-CVT,ibrida_benzina,,45000.0,motornet_prezzo_di_listino,98.0,133.0,5.1,,,,,114.0,assets/cars/motornet/motornet_be72aec8bc719d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5472,https://www.motornet.it/auto/scheda-modello/modello/2411/allestimento/TOY5472
tutto ok,,,motornet_0be128368cfb1c,thermal,Toyota,RAV4 2.5 Hybrid AWD-i e-CVT,Toyota RAV4 2.5 Hybrid AWD-i e-CVT,Toyota RAV4 2.5 Hybrid AWD-i e-CVT,ibrida_benzina,,48200.0,motornet_prezzo_di_listino,105.0,143.0,5.3,,,,,121.0,assets/cars/motornet/motornet_0be128368cfb1c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5505,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5505
tutto ok,,,motornet_416ed8e0fcf70b,thermal,Toyota,RAV4 2.5 Hybrid 2WD e-CVT,Toyota RAV4 2.5 Hybrid 2WD e-CVT,Toyota RAV4 2.5 Hybrid 2WD e-CVT,ibrida_benzina,,45700.0,motornet_prezzo_di_listino,105.0,143.0,4.9,,,,,112.0,assets/cars/motornet/motornet_416ed8e0fcf70b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5504,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5504
tutto ok,,,motornet_46b60bcde94ff8,thermal,Toyota,RAV4 2.5 Hybrid GR Sport AWD-i e-CVT,Toyota RAV4 2.5 Hybrid GR Sport AWD-i e-CVT,Toyota RAV4 2.5 Hybrid GR Sport AWD-i e-CVT,ibrida_benzina,,56700.0,motornet_prezzo_di_listino,105.0,143.0,5.7,,,,,129.0,assets/cars/motornet/motornet_46b60bcde94ff8.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5510,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5510
tutto ok,,,motornet_ba5cd8bea9b916,thermal,Toyota,RAV4 2.5 Hybrid Icon AWD-i e-CVT,Toyota RAV4 2.5 Hybrid Icon AWD-i e-CVT,Toyota RAV4 2.5 Hybrid Icon AWD-i e-CVT,ibrida_benzina,,51700.0,motornet_prezzo_di_listino,105.0,143.0,5.6,,,,,127.0,assets/cars/motornet/motornet_ba5cd8bea9b916.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5507,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5507
tutto ok,,,motornet_27ad2971455213,thermal,Toyota,RAV4 2.5 Hybrid Icon 2WD e-CVT,Toyota RAV4 2.5 Hybrid Icon 2WD e-CVT,Toyota RAV4 2.5 Hybrid Icon 2WD e-CVT,ibrida_benzina,,49200.0,motornet_prezzo_di_listino,105.0,143.0,5.2,,,,,117.0,assets/cars/motornet/motornet_27ad2971455213.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5506,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5506
tutto ok,,,motornet_b604af7c863c37,thermal,Toyota,RAV4 2.5 Hybrid Premium AWD-i e-CVT,Toyota RAV4 2.5 Hybrid Premium AWD-i e-CVT,Toyota RAV4 2.5 Hybrid Premium AWD-i e-CVT,ibrida_benzina,,55700.0,motornet_prezzo_di_listino,105.0,143.0,5.8,,,,,132.0,assets/cars/motornet/motornet_b604af7c863c37.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5509,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5509
tutto ok,,,motornet_1780a077345b2a,thermal,Toyota,RAV4 2.5 Hybrid Premium 2WD e-CVT,Toyota RAV4 2.5 Hybrid Premium 2WD e-CVT,Toyota RAV4 2.5 Hybrid Premium 2WD e-CVT,ibrida_benzina,,53200.0,motornet_prezzo_di_listino,105.0,143.0,5.2,,,,,118.0,assets/cars/motornet/motornet_1780a077345b2a.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5508,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5508
tutto ok,,,motornet_53a1b09370aa4b,thermal,Toyota,RAV4 2.5 Plug-in Hybrid AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid AWD-i e-CVT,ibrida_benzina,,54200.0,motornet_prezzo_di_listino,105.0,143.0,1.3,,,,,30.0,assets/cars/motornet/motornet_53a1b09370aa4b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5522,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5522
tutto ok,,,motornet_63c10a5f0c4f56,thermal,Toyota,RAV4 2.5 Plug-in Hybrid GR Sport AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid GR Sport AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid GR Sport AWD-i e-CVT,ibrida_benzina,,62700.0,motornet_prezzo_di_listino,105.0,143.0,1.6,,,,,36.0,assets/cars/motornet/motornet_63c10a5f0c4f56.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5525,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5525
tutto ok,,,motornet_1354d12f2b523c,thermal,Toyota,RAV4 2.5 Plug-in Hybrid Icon AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid Icon AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid Icon AWD-i e-CVT,ibrida_benzina,,57700.0,motornet_prezzo_di_listino,105.0,143.0,1.5,,,,,35.0,assets/cars/motornet/motornet_1354d12f2b523c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5523,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5523
tutto ok,,,motornet_83654d63e749e0,thermal,Toyota,RAV4 2.5 Plug-in Hybrid Premium AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid Premium AWD-i e-CVT,Toyota RAV4 2.5 Plug-in Hybrid Premium AWD-i e-CVT,ibrida_benzina,,61700.0,motornet_prezzo_di_listino,105.0,143.0,1.6,,,,,35.0,assets/cars/motornet/motornet_83654d63e749e0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5524,https://www.motornet.it/auto/scheda-modello/modello/2263/allestimento/TOY5524
tutto ok,,,motornet_e3b3215a254918,electric,Toyota,"bZ4X 57,7 kWh bZ4X FWD","Toyota bZ4X 57,7 kWh bZ4X FWD","Toyota bZ4X 57,7 kWh bZ4X FWD",elettrica,,42500.0,motornet_prezzo_di_listino,123.0,,,,13.6,57.7,444.0,,assets/cars/motornet/motornet_e3b3215a254918.jpg,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5476,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5476
tutto ok,,,motornet_d18c0b159953d3,electric,Toyota,"bZ4X 73,1 kWh Icon FWD","Toyota bZ4X 73,1 kWh Icon FWD","Toyota bZ4X 73,1 kWh Icon FWD",elettrica,,47000.0,motornet_prezzo_di_listino,165.0,,,,13.5,73.1,569.0,,assets/cars/motornet/motornet_d18c0b159953d3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5477,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5477
tutto ok,,,motornet_baa952aff94849,electric,Toyota,"bZ4X 73,1 kWh Premium AWD-i","Toyota bZ4X 73,1 kWh Premium AWD-i","Toyota bZ4X 73,1 kWh Premium AWD-i",elettrica,,54000.0,motornet_prezzo_di_listino,252.0,,,,14.5,73.1,471.0,,assets/cars/motornet/motornet_baa952aff94849.jpg,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5478,https://www.motornet.it/auto/scheda-modello/modello/2523/allestimento/TOY5478
tutto ok,,,motornet_eb25e3556ddafa,thermal,Toyota,Land Cruiser 2.8 48V Mild Hybrid Icon AWD Auto,Toyota Land Cruiser 2.8 48V Mild Hybrid Icon AWD Auto,Toyota Land Cruiser 2.8 48V Mild Hybrid Icon AWD Auto,ibrida_diesel,,87500.0,motornet_prezzo_di_listino,151.0,205.0,10.6,,,,,278.0,assets/cars/motornet/motornet_eb25e3556ddafa.jpg,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5519,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5519
tutto ok,,,motornet_8a8db536df138e,thermal,Toyota,Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto,Toyota Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto,Toyota Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto,ibrida_diesel,,94500.0,motornet_prezzo_di_listino,151.0,205.0,10.7,,,,,282.0,assets/cars/motornet/motornet_8a8db536df138e.jpg,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5520,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5520
tutto ok,,,motornet_801677d6c7ba7d,thermal,Toyota,Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto 7p.ti plus,Toyota Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto 7p.ti plus,Toyota Land Cruiser 2.8 48V Mild Hybrid Premium AWD Auto 7p.ti plus,ibrida_diesel,,97500.0,motornet_prezzo_di_listino,151.0,205.0,10.8,,,,,283.0,assets/cars/motornet/motornet_801677d6c7ba7d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5521,https://www.motornet.it/auto/scheda-modello/modello/2633/allestimento/TOY5521
tutto ok,,,motornet_013aa3b2c4dffa,electric,Toyota,"Hilux Double Cab 59,2 kWh electric Icon","Toyota Hilux Double Cab 59,2 kWh electric Icon","Toyota Hilux Double Cab 59,2 kWh electric Icon",elettrica,,71860.0,motornet_prezzo_di_listino,100.0,135.0,,,24.3,59.2,257.0,,assets/cars/motornet/motornet_013aa3b2c4dffa.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5539,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5539
tutto ok,,,motornet_fbf922fd55ed19,electric,Toyota,"Hilux Double Cab 59,2 kWh electric Premium","Toyota Hilux Double Cab 59,2 kWh electric Premium","Toyota Hilux Double Cab 59,2 kWh electric Premium",elettrica,,75520.0,motornet_prezzo_di_listino,100.0,135.0,,,24.6,59.2,255.0,,assets/cars/motornet/motornet_fbf922fd55ed19.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5540,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5540
tutto ok,,,motornet_2b314747d0d0fa,thermal,Toyota,Hilux Double Cab 2.8 D-4D 48V Hilux A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Hilux A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Hilux A/T,ibrida_diesel,,51608.0,motornet_prezzo_di_listino,150.0,204.0,10.0,,,,,263.0,assets/cars/motornet/motornet_2b314747d0d0fa.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5526,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5526
tutto ok,,,motornet_58b28e07f62738,thermal,Toyota,Hilux Double Cab 2.8 D-4D 48V Icon A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Icon A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Icon A/T,ibrida_diesel,,59294.0,motornet_prezzo_di_listino,150.0,204.0,10.0,,,,,263.0,assets/cars/motornet/motornet_58b28e07f62738.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5527,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5527
tutto ok,,,motornet_c84eb3d75c9515,thermal,Toyota,Hilux Double Cab 2.8 D-4D 48V Invincible A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Invincible A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Invincible A/T,ibrida_diesel,,66248.0,motornet_prezzo_di_listino,150.0,204.0,10.1,,,,,266.0,assets/cars/motornet/motornet_c84eb3d75c9515.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5529,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5529
tutto ok,,,motornet_d0c482dfe906d6,thermal,Toyota,Hilux Double Cab 2.8 D-4D 48V Premium A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Premium A/T,Toyota Hilux Double Cab 2.8 D-4D 48V Premium A/T,ibrida_diesel,,62222.0,motornet_prezzo_di_listino,150.0,204.0,10.1,,,,,265.0,assets/cars/motornet/motornet_d0c482dfe906d6.jpg,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5528,https://www.motornet.it/auto/scheda-modello/modello/995/allestimento/TOY5528
tutto ok,,,motornet_0eaf40e751196a,thermal,Volkswagen,Polo 1.0 80cv Edition Plus,Volkswagen Polo 1.0 80cv Edition Plus,Volkswagen Polo 1.0 80cv Edition Plus,benzina,,24100.0,motornet_prezzo_di_listino,59.0,80.0,5.5,,,,,124.0,assets/cars/motornet/motornet_0eaf40e751196a.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK359A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK359A
tutto ok,,,motornet_0ba722e8aff2e9,thermal,Volkswagen,Polo 1.0 80cv Life,Volkswagen Polo 1.0 80cv Life,Volkswagen Polo 1.0 80cv Life,benzina,,23900.0,motornet_prezzo_di_listino,59.0,80.0,5.5,,,,,124.0,assets/cars/motornet/motornet_0ba722e8aff2e9.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK278A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK278A
tutto ok,,,motornet_93476676c99620,thermal,Volkswagen,Polo 1.0 TSI 115cv Edition 50 DSG,Volkswagen Polo 1.0 TSI 115cv Edition 50 DSG,Volkswagen Polo 1.0 TSI 115cv Edition 50 DSG,benzina,,31900.0,motornet_prezzo_di_listino,85.0,115.0,5.36,,,,,122.0,assets/cars/motornet/motornet_93476676c99620.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK574A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK574A
tutto ok,,,motornet_00f96394b0bcb9,thermal,Volkswagen,Polo 1.0 TSI 95cv Edition 50,Volkswagen Polo 1.0 TSI 95cv Edition 50,Volkswagen Polo 1.0 TSI 95cv Edition 50,benzina,,28200.0,motornet_prezzo_di_listino,70.0,95.0,5.1,,,,,117.0,assets/cars/motornet/motornet_00f96394b0bcb9.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK572A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK572A
tutto ok,,,motornet_3a256f0875de68,thermal,Volkswagen,Polo 1.0 TSI 95cv Edition 50 DSG,Volkswagen Polo 1.0 TSI 95cv Edition 50 DSG,Volkswagen Polo 1.0 TSI 95cv Edition 50 DSG,benzina,,29900.0,motornet_prezzo_di_listino,70.0,95.0,5.35,,,,,122.0,assets/cars/motornet/motornet_3a256f0875de68.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK573A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK573A
tutto ok,,,motornet_61513cccc763be,thermal,Volkswagen,Polo 1.0 TSI 95cv Edition Plus,Volkswagen Polo 1.0 TSI 95cv Edition Plus,Volkswagen Polo 1.0 TSI 95cv Edition Plus,benzina,,24800.0,motornet_prezzo_di_listino,70.0,95.0,5.18,,,,,118.0,assets/cars/motornet/motornet_61513cccc763be.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK360A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK360A
tutto ok,,,motornet_6b3cbee73960c3,thermal,Volkswagen,Polo 1.0 TSI 95cv Edition Plus DSG,Volkswagen Polo 1.0 TSI 95cv Edition Plus DSG,Volkswagen Polo 1.0 TSI 95cv Edition Plus DSG,benzina,,26500.0,motornet_prezzo_di_listino,70.0,95.0,5.51,,,,,125.0,assets/cars/motornet/motornet_6b3cbee73960c3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK361A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK361A
tutto ok,,,motornet_3dacadb500da63,thermal,Volkswagen,Polo 1.0 TSI 95cv Life,Volkswagen Polo 1.0 TSI 95cv Life,Volkswagen Polo 1.0 TSI 95cv Life,benzina,,24600.0,motornet_prezzo_di_listino,70.0,95.0,5.19,,,,,118.0,assets/cars/motornet/motornet_3dacadb500da63.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK175A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK175A
